75
59
55
57
66
62
48.5
69
49
61
63
49
71
23
60
44
42
63
43
42
63
43
58
65
58
45
45
53
63
58
58
58
37
58
46
52
57
68
31
50
54
47
27
36
66
43
61
39
58
48
59
56
63
58
66
62
49
62
59
57
56
50
53
57
66
48.5
58
21
45
36
54
54
52
52
47
50
63
40
61
51
